timestamp,original_timestamp,0
87.75622160248713,11993.594605563136,"2026-05-17 16:43:58.819,BCI,TrainBCI,BCI_Command_Received,201,TrainObj1ActiveComplete"
87.75634560248363,11993.594729563132,"2026-05-17 16:43:58.819,BCI,TrainBCI,Training_Active_Door1_Start,Door_Single,Door:1:"
89.72104559764557,11995.559429558294,"2026-05-17 16:44:00.784,BCI,TrainBCI,Training_Active_Door1_End,Door_Single,Training_Active_Door1_End"
90.2296425963923,11996.06802655704,"2026-05-17 16:44:01.293,BCI,TrainBCI,Training_Imagery_Door1_Start,Door_Single,Training_Imagery_Door1_Start"
92.25350499140768,11998.091888952056,"2026-05-17 16:44:03.316,BCI,TrainBCI,BCI_Command_Received,203,TrainObj1ImageryComplete"
92.25360069140697,11998.091984652056,"2026-05-17 16:44:03.316,BCI,TrainBCI,Training_Imagery_Door1_Start,Door_Single,Door:1:"
94.24134478651104,12000.07972874716,"2026-05-17 16:44:05.304,BCI,TrainBCI,Training_Imagery_Door1_End,Door_Single,Training_Imagery_Door1_End"
94.24154138651102,12000.07992534716,"2026-05-17 16:44:05.304,BCI,TrainBCI,Active_Training_Door2_Start,Door_Double,Active_Training_Door2_Start"
98.24978887663929,12004.088172837288,"2026-05-17 16:44:09.313,BCI,TrainBCI,Active_Training_Door2_End,Door_Double,Active_Training_Door2_End"
98.75986677538094,12004.59825073603,"2026-05-17 16:44:09.823,BCI,TrainBCI,Image_Training_Door2_Start,Door_Double,Image_Training_Door2_Start"
102.76861466550872,12008.606998626157,"2026-05-17 16:44:13.832,BCI,TrainBCI,Image_Training_Door2_End,Door_Double,Image_Training_Door2_End"
102.76880646550671,12008.607190426155,"2026-05-17 16:44:13.832,BCI,TrainBCI,Active_Training_Door2_Start,Door_Double,Active_Training_Door2_Start"
106.77838825563049,12012.616772216279,"2026-05-17 16:44:17.841,BCI,TrainBCI,Active_Training_Door2_End,Door_Double,Active_Training_Door2_End"
107.2886781543748,12013.127062115023,"2026-05-17 16:44:18.352,BCI,TrainBCI,Image_Training_Door2_Start,Door_Double,Image_Training_Door2_Start"
111.29779114449957,12017.136175105148,"2026-05-17 16:44:22.361,BCI,TrainBCI,Image_Training_Door2_End,Door_Double,Image_Training_Door2_End"
111.29799034449934,12017.136374305148,"2026-05-17 16:44:22.361,BCI,TrainBCI,Active_Training_Door2_Start,Door_Double,Active_Training_Door2_Start"
115.30812273461925,12021.146506695268,"2026-05-17 16:44:26.371,BCI,TrainBCI,Active_Training_Door2_End,Door_Double,Active_Training_Door2_End"
115.80734653339096,12021.64573049404,"2026-05-17 16:44:26.870,BCI,TrainBCI,Image_Training_Door2_Start,Door_Double,Image_Training_Door2_Start"
119.81652202351506,12025.654905984164,"2026-05-17 16:44:30.880,BCI,TrainBCI,Image_Training_Door2_End,Door_Double,Image_Training_Door2_End"
119.81672332351445,12025.655107284163,"2026-05-17 16:44:30.880,BCI,TrainBCI,Active_Training_Door2_Start,Door_Double,Active_Training_Door2_Start"
123.82572111363879,12029.664105074287,"2026-05-17 16:44:34.889,BCI,TrainBCI,Active_Training_Door2_End,Door_Double,Active_Training_Door2_End"
124.33726861238029,12030.175652573029,"2026-05-17 16:44:35.400,BCI,TrainBCI,Image_Training_Door2_Start,Door_Double,Image_Training_Door2_Start"
128.34488180250992,12034.183265763158,"2026-05-17 16:44:39.408,BCI,TrainBCI,Image_Training_Door2_End,Door_Double,Image_Training_Door2_End"
128.3450853025097,12034.183469263158,"2026-05-17 16:44:39.408,BCI,TrainBCI,Active_Training_Door2_Start,Door_Double,Active_Training_Door2_Start"
132.35342669263628,12038.191810653285,"2026-05-17 16:44:43.416,BCI,TrainBCI,Active_Training_Door2_End,Door_Double,Active_Training_Door2_End"
132.8662236913715,12038.70460765202,"2026-05-17 16:44:43.929,BCI,TrainBCI,Image_Training_Door2_Start,Door_Double,Image_Training_Door2_Start"
136.8745471814982,12042.712931142147,"2026-05-17 16:44:47.938,BCI,TrainBCI,Image_Training_Door2_End,Door_Double,Image_Training_Door2_End"
136.87476408149814,12042.713148042147,"2026-05-17 16:44:47.938,BCI,TrainBCI,Active_Training_Door2_Start,Door_Double,Active_Training_Door2_Start"
140.8829879716268,12046.721371932275,"2026-05-17 16:44:51.946,BCI,TrainBCI,Active_Training_Door2_End,Door_Double,Active_Training_Door2_End"
141.38841537038024,12047.226799331029,"2026-05-17 16:44:52.451,BCI,TrainBCI,Image_Training_Door2_Start,Door_Double,Image_Training_Door2_Start"
145.39184596051928,12051.230229921168,"2026-05-17 16:44:56.455,BCI,TrainBCI,Image_Training_Door2_End,Door_Double,Image_Training_Door2_End"
145.39205416052027,12051.230438121169,"2026-05-17 16:44:56.455,BCI,TrainBCI,Active_Training_Door2_Start,Door_Double,Active_Training_Door2_Start"
149.40045795064543,12055.238841911294,"2026-05-17 16:45:00.463,BCI,TrainBCI,Active_Training_Door2_End,Door_Double,Active_Training_Door2_End"
149.91160714938633,12055.749991110035,"2026-05-17 16:45:00.975,BCI,TrainBCI,Image_Training_Door2_Start,Door_Double,Image_Training_Door2_Start"
153.9211627395107,12059.75954670016,"2026-05-17 16:45:04.984,BCI,TrainBCI,Image_Training_Door2_End,Door_Double,Image_Training_Door2_End"
153.92137313951025,12059.759757100159,"2026-05-17 16:45:04.984,BCI,TrainBCI,Active_Training_Door2_Start,Door_Double,Active_Training_Door2_Start"
157.9288456296381,12063.767229590287,"2026-05-17 16:45:08.992,BCI,TrainBCI,Active_Training_Door2_End,Door_Double,Active_Training_Door2_End"
