%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
42.0, -16222.940829150777, 8565.054364806934, 3659.2264365227747, -15481.287596379234, -4228.12303639925, -12797.804212308432, -5789.302979624627, -9242.35692529165, -6102.696788632487, 7203.6990170120025, -24548.563307352462, 12237.401275324974, 8674.510857404573, 12568.430610708072, -689.1713367904827, 10398.389148520131, 0.094, -0.124, 1.006, 192.0, 1.0, 120.0, 126.0, 16.0, 15.5, 56.0, 0.0, 0.0, 0.0, 1.7794603057471433E9, 0.0, 2026-05-22 16:31:45.747
44.0, -16090.32792929744, 8662.172694465244, 3658.7570498892132, -15342.662077267418, -4123.29335490386, -12652.540225093393, -5784.832630733566, -9170.361956401106, -6143.756943196887, 7274.956378335522, -24427.707425082615, 12262.18935992591, 8744.248300105131, 12627.17099513662, -610.8061207301761, 10504.626989916205, 0.094, -0.124, 1.006, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794603057551403E9, 0.0, 2026-05-22 16:31:45.755
46.0, -16217.285837803583, 8557.052440291935, 3669.642349438948, -15484.863875492083, -4224.032667163929, -12803.503907144537, -5773.5673515280905, -9242.111056102642, -6129.317716278758, 7244.982689020955, -24459.715123142618, 12275.578054854639, 8755.424172332785, 12603.992236136466, -630.4756558508464, 10476.284977946876, 0.094, -0.124, 1.006, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794603057631445E9, 0.0, 2026-05-22 16:31:45.763
48.0, -16135.321990885974, 8628.175691148721, 3648.4528956953163, -15373.351022404555, -4169.382651970703, -12697.355472726284, -5803.250468164739, -9194.591247390657, -6116.465463216957, 7218.071188696765, -24550.91024052027, 12221.889164672992, 8693.286322747032, 12608.820212938812, -700.4142642515021, 10400.624322965661, 0.094, -0.124, 1.006, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794603057721388E9, 0.0, 2026-05-22 16:31:45.772
50.0, -16136.57368857547, 8620.620801522828, 3662.1992185353306, -15407.258618743255, -4175.417622973636, -12719.863679392778, -5789.392386602448, -9208.58343941968, -6139.510111750378, 7267.759116620912, -24388.189540885633, 12297.996854543311, 8781.64276857886, 12593.196343564552, -594.779919955721, 10525.659981448649, 0.096, -0.123, 1.0070000000000001, 192.0, 1.5, 8.0, 126.0, 24.0, 15.5, 64.0, 0.0, 0.0, 0.0, 1.779460305779146E9, 0.0, 2026-05-22 16:31:45.779
52.0, -16233.580259511504, 8559.466428693107, 3650.397497462928, -15488.194285415922, -4250.184208176638, -12808.53304964698, -5799.920058240898, -9246.536701504792, -6107.077730545728, 7207.968200202966, -24557.548708623497, 12229.622868254528, 8675.069651015956, 12568.095334541242, -710.3384387896584, 10395.617532207672, 0.096, -0.123, 1.0070000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794603057871432E9, 0.0, 2026-05-22 16:31:45.787
54.0, -16097.033452634032, 8664.452572399685, 3653.638500408948, -15334.928373685882, -4131.429389885591, -12649.209815169552, -5790.666436036401, -9173.044165735742, -6131.7987599132975, 7251.799971079823, -24436.826936820384, 12258.076638946133, 8727.462140019195, 12612.485899029482, -627.6369843050223, 10499.150812524655, 0.096, -0.123, 1.0070000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794603057971427E9, 0.0, 2026-05-22 16:31:45.797
56.0, -16226.025369885609, 8554.638451890762, 3656.2313027657633, -15504.77927980176, -4238.114266170772, -12818.077244529397, -5789.057110435619, -9257.7349254769, -6139.398353028101, 7260.114820017197, -24469.885166869783, 12263.977499482335, 8760.408611346318, 12576.63370092317, -643.9761095018517, 10471.479352888984, 0.096, -0.123, 1.0070000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.779460305803172E9, 0.0, 2026-05-22 16:31:45.803
58.0, -16141.356961888905, 8627.393380092786, 3640.2945089691293, -15374.535664860687, -4180.312655009348, -12697.958969826577, -5809.732474056777, -9200.089776526664, -6114.677323660532, 7177.055737621276, -24551.603144598383, 12207.695806943872, 8680.232903985132, 12581.551084703337, -714.8758429140858, 10385.000453591401, 0.096, -0.123, 1.0070000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.779460305811137E9, 0.0, 2026-05-22 16:31:45.811
60.0, -16134.964362974688, 8636.51289183055, 3660.6122446790037, -15387.589083622586, -4159.592587899278, -12706.564391441869, -5764.358432812504, -9194.457136923926, -6128.647163945099, 7278.934988848566, -24388.21189263009, 12292.498325407307, 8753.211349631709, 12606.629741982191, -587.8285274301204, 10534.734789697504, 0.096, -0.1205, 1.0095, 192.0, 1.5, 0.0, 126.0, 40.0, 15.5, 80.0, 0.0, 0.0, 0.0, 1.7794603058191388E9, 0.0, 2026-05-22 16:31:45.819
62.0, -16234.384922311894, 8564.339108984364, 3635.511235655694, -15489.647148805518, -4226.826635220842, -12798.027729752986, -5775.556656784614, -9237.260727555838, -6146.193283342515, 7199.2957233543075, -24565.43887441622, 12232.550946778172, 8699.745976894616, 12577.170142790097, -701.4871479853568, 10398.232686308944, 0.096, -0.1205, 1.0095, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.77946030582714E9, 0.0, 2026-05-22 16:31:45.827
64.0, -16087.556312984982, 8674.577912637938, 3661.372203990484, -15340.963344688815, -4128.188386939572, -12657.770533295934, -5790.733491269767, -9176.91101752651, -6117.4265882285345, 7252.29170945784, -24429.227343705577, 12252.37694411003, 8771.338614384964, 12618.409111310139, -621.646716791, 10497.40737645714, 0.096, -0.1205, 1.0095, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794603058351347E9, 0.0, 2026-05-22 16:31:45.835
66.0, -16210.267390044617, 8579.69475742516, 3658.7123464003025, -15490.630625561551, -4224.457350308579, -12804.174459478196, -5770.683976493357, -9242.06635261373, -6108.821166613241, 7229.5823370912485, -24452.69667538365, 12268.850179773592, 8728.82559643097, 12589.575360962792, -632.2190919183603, 10479.168352981611, 0.096, -0.1205, 1.0095, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794603058431354E9, 0.0, 2026-05-22 16:31:45.843
68.0, -16128.683522782747, 8658.730525819126, 3647.6705846393806, -15370.869978770017, -4160.844285588776, -12683.028004530432, -5790.264104636205, -9185.918770541999, -6128.624812200644, 7218.384113119139, -24545.456414873173, 12216.860022170547, 8680.47877317414, 12560.853369337723, -704.3034677867255, 10400.736081687937, 0.096, -0.1205, 1.0095, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.779460305851143E9, 0.0, 2026-05-22 16:31:45.851
70.0, -16120.413377334284, 8653.209644938666, 3679.655930954925, -15408.487964688298, -4162.6994803785665, -12705.13387979673, -5770.326348582072, -9192.020796778297, -6120.645239430099, 7303.097224604753, -24379.91939543717, 12299.494421421818, 8778.82644877749, 12686.537228409914, -581.5029837492685, 10539.1380833552, 0.096, -0.11624999999999999, 1.01075, 192.0, 1.5, 0.0, 126.0, 64.0, 15.5, 80.0, 0.0, 0.0, 0.0, 1.7794603058601425E9, 0.0, 2026-05-22 16:31:45.860
72.0, -16229.668704231824, 8572.586902688374, 3648.7211166287802, -15485.06504119218, -4233.621565535255, -12798.742985575556, -5781.926903954376, -9244.994431137375, -6119.326486507236, 7177.435717277017, -24552.98895275461, 12226.784196708704, 8666.33011893393, 12527.616325332681, -708.416188766502, 10393.58352346224, 0.096, -0.11624999999999999, 1.01075, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.779460305867134E9, 0.0, 2026-05-22 16:31:45.867
74.0, -16078.012118102566, 8688.346587222408, 3667.2060092933193, -15323.350170058033, -4120.477035102491, -12634.032980684398, -5775.467249806792, -9158.135552184052, -6163.895864951118, 7255.622119381681, -24428.64619834974, 12269.163104195966, 8757.122904911388, 12648.718076791534, -617.489292322313, 10507.55506843985, 0.096, -0.11624999999999999, 1.01075, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794603058751411E9, 0.0, 2026-05-22 16:31:45.875
76.0, -16211.764956923123, 8570.485838709574, 3654.1972940203304, -15498.654901821006, -4225.21730962006, -12801.849878054843, -5768.784078214655, -9238.892404901077, -6107.6812276460205, 7240.825264552268, -24449.433320693177, 12284.071717747656, 8709.692503177226, 12594.626855209692, -631.906167495986, 10486.79029784087, 0.096, -0.11624999999999999, 1.01075, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.779460305884138E9, 0.0, 2026-05-22 16:31:45.884
78.0, -16141.826348522467, 8638.077513942422, 3634.5948141330264, -15384.526894632208, -4162.744183867477, -12695.857905847777, -5795.919095983398, -9192.311369456216, -6106.898916590085, 7209.644581037114, -24545.43406312872, 12211.94263839038, 8669.414659668762, 12549.521034898882, -704.2587642978149, 10399.998474120912, 0.096, -0.11624999999999999, 1.01075, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.779460305891133E9, 0.0, 2026-05-22 16:31:45.891
80.0, -16128.19178440473, 8653.969604250145, 3653.5490934311265, -15388.2819877007, -4151.165980239628, -12703.055167562386, -5759.888083921443, -9190.657340366524, -6139.174835583549, 7266.283901486862, -24400.10302068031, 12290.151392239499, 8775.36192838692, 12622.432425312094, -592.3659315545477, 10540.680353722615, 0.095, -0.115125, 1.008375, 192.0, 1.0, 120.0, 126.0, 56.0, 15.5, 56.0, 0.0, 0.0, 0.0, 1.7794603058991356E9, 0.0, 2026-05-22 16:31:45.899
82.0, -16212.122584834407, 8596.167993088722, 3656.72304114378, -15469.821151473661, -4213.862623436764, -12784.236703424061, -5769.007595659208, -9229.750541418856, -6100.551021164778, 7222.139206187631, -24545.881098017824, 12250.52174932024, 8690.067671545467, 12599.186611078574, -693.8204996371866, 10412.023712637867, 0.095, -0.115125, 1.008375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794603059071405E9, 0.0, 2026-05-22 16:31:45.907
84.0, -16078.906187880779, 8693.755709380594, 3657.8406283665454, -15320.511498512209, -4112.76568326541, -12638.59273655328, -5778.23886611925, -9161.555369085714, -6095.074843773227, 7276.7221661474905, -24414.45284062062, 12272.359403653074, 8770.936282984769, 12604.662788470125, -610.4037893299806, 10515.020551087922, 0.095, -0.115125, 1.008375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794603059141376E9, 0.0, 2026-05-22 16:31:45.914
86.0, -16196.185791037775, 8594.871591910314, 3679.275951299185, -15485.422669103466, -4197.478794751024, -12777.732345787568, -5739.950327867309, -9215.467776711916, -6127.060190088772, 7252.29170945784, -24457.547003930453, 12271.755906552782, 8749.746829241138, 12624.488785801983, -624.3065743811816, 10488.64549263066, 0.095, -0.115125, 1.008375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794603059231343E9, 0.0, 2026-05-22 16:31:45.923
88.0, -16118.200554633208, 8671.538075392018, 3660.791058634646, -15374.267443927223, -4142.068820246318, -12673.304995692373, -5765.632482246457, -9170.674880823479, -6068.744488804876, 7257.097334515731, -24521.294179116987, 12224.258449585253, 8715.548660224516, 12625.181689880097, -682.7563861318096, 10418.282201085354, 0.095, -0.115125, 1.008375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794603059311376E9, 0.0, 2026-05-22 16:31:45.931
90.0, -16102.911961425778, 8671.42631666974, 3683.2545618122294, -15372.188731692879, -4140.1018667342505, -12684.83849583131, -5754.7248309522665, -9177.961549515909, -6086.067090757739, 7282.198343539041, -24372.319802322367, 12294.934665552935, 8801.155841488344, 12640.73850402099, -576.7867656691988, 10554.493731795996, 0.0955, -0.11656250000000001, 1.0071875000000001, 192.0, 1.5, 0.0, 126.0, 40.0, 15.5, 56.0, 0.0, 0.0, 0.0, 1.7794603059381325E9, 0.0, 2026-05-22 16:31:45.938
92.0, -16201.550209707048, 8605.332208315398, 3664.9037796144225, -15468.837674717626, -4202.038550619906, -12776.413592864705, -5742.6325372019455, -9215.91481160102, -6068.990357993885, 7224.530842844349, -24534.1911356677, 12244.799702739681, 8717.828538158958, 12580.031166080376, -682.4658134538905, 10415.599991750716, 0.0955, -0.11656250000000001, 1.0071875000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.77946030594614E9, 0.0, 2026-05-22 16:31:45.946
94.0, -16079.934368125721, 8698.67309316076, 3670.558770961615, -15323.998370647238, -4112.00572395393, -12635.485844073994, -5762.279720578161, -9158.113200439597, -6100.975704309429, 7301.353788537239, -24414.408137131708, 12278.729650822837, 8800.485289154683, 12613.715244974524, -597.842108946098, 10518.999161600967, 0.0955, -0.11656250000000001, 1.0071875000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794603059551325E9, 0.0, 2026-05-22 16:31:45.955
96.0, -16193.101250302941, 8607.32151357192, 3666.021366837188, -15483.120439424569, -4204.541945998901, -12778.894636499243, -5741.8055226571, -9223.223832037906, -6104.619038655644, 7262.998195051932, -24448.919230570704, 12283.758793325282, 8764.186056159266, 12624.488785801983, -620.4173708459581, 10492.244123487964, 0.0955, -0.11656250000000001, 1.0071875000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794603059631364E9, 0.0, 2026-05-22 16:31:45.963
98.0, -16123.43086283575, 8672.85682831488, 3662.243922024241, -15350.84281573806, -4146.226244715005, -12670.868655546745, -5770.929845682364, -9174.63113959207, -6107.234192756915, 7231.057552225298, -24536.739234535606, 12230.919269432936, 8692.43695645773, 12612.284733329385, -683.5386971877452, 10421.210279608998, 0.0955, -0.11656250000000001, 1.0071875000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.779460305970137E9, 0.0, 2026-05-22 16:31:45.970
100.0, -16116.255952865597, 8668.967624779658, 3682.8075269231235, -15370.735868303283, -4165.091117035284, -12694.650911647192, -5777.233037618761, -9196.401738691538, -6108.150614279582, 7314.563669510326, -24375.44904654611, 12307.25047674781, 8809.738911359182, 12647.086399446298, -575.8032889131653, 10558.651156264683, 0.092, -0.12, 1.01, 192.0, 1.0, 112.0, 126.0, 32.0, 15.5, 72.0, 0.0, 0.0, 0.0, 1.779460305979128E9, 0.0, 2026-05-22 16:31:45.979
102.0, -16199.225628283695, 8602.94057165868, 3675.476154741783, -15457.39358155651, -4219.092931639306, -12772.367927118294, -5759.530456010158, -9219.15581454704, -6084.010730267851, 7225.6484300671145, -24530.43604259921, 12253.293365632697, 8705.356264752896, 12575.180837533575, -692.8593746256083, 10420.562079019795, 0.092, -0.12, 1.01, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794603059871335E9, 0.0, 2026-05-22 16:31:45.987
104.0, -16064.735181896112, 8709.24546828812, 3664.72496565878, -15310.564972229598, -4122.287526403371, -12621.49365204497, -5767.308863080605, -9145.305650866705, -6093.353759450169, 7292.636608199669, -24412.240017919543, 12286.709223593381, 8799.635922865382, 12645.45472210106, -605.9557921833745, 10533.661905963649, 0.092, -0.12, 1.01, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794603059941325E9, 0.0, 2026-05-22 16:31:45.994
106.0, -16193.011843325121, 8604.37108330382, 3674.6714919413917, -15476.772543999261, -4203.35730354277, -12775.67598529768, -5743.995993613719, -9217.881765113088, -6087.810526825253, 7261.992366551443, -24434.569410630396, 12288.475011405351, 8755.804151988525, 12642.8842714887, -620.7079435238771, 10505.476356205507, 0.092, -0.12, 1.01, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794603060021353E9, 0.0, 2026-05-22 16:31:46.002
108.0, -16132.483319340148, 8650.90741525977, 3651.1574567744087, -15355.335516373578, -4159.816105343832, -12678.490600406003, -5777.590665530046, -9177.358052415617, -6115.8396143722075, 7228.330639401751, -24531.553629821974, 12230.919269432936, 8679.76351735157, 12597.264361055419, -686.1762030334716, 10425.010076166402, 0.092, -0.12, 1.01, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.779460306010717E9, 0.0, 2026-05-22 16:31:46.010
110.0, -16121.419205834773, 8650.058048970468, 3664.859076125512, -15392.2829499582, -4161.961872811541, -12701.8481733618, -5762.749107211722, -9187.572799631691, -6110.721064891943, 7282.757137150424, -24391.385840342744, 12286.217485215366, 8776.747736543148, 12658.55284435187, -586.1744983404277, 10544.860129935758, 0.094, -0.122, 1.008, 192.0, 1.0, 120.0, 126.0, 24.0, 15.5, 64.0, 0.0, 0.0, 0.0, 1.7794603060187109E9, 0.0, 2026-05-22 16:31:46.018
112.0, -16216.414119769826, 8580.097088825356, 3654.689032398347, -15462.936814181427, -4229.106513155283, -12787.701223814634, -5769.409927059403, -9232.365695520128, -6087.497602402878, 7225.871947511667, -24545.43406312872, 12238.451807314374, 8687.094889532911, 12548.895186054133, -697.128557816572, 10414.616514994683, 0.094, -0.122, 1.008, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.779460306027712E9, 0.0, 2026-05-22 16:31:46.027
114.0, -16078.570911713949, 8690.537058179028, 3657.2594830107073, -15319.483318267265, -4118.510081590424, -12632.69187601708, -5768.202932858817, -9150.647717791524, -6120.175852796538, 7268.720241632491, -24434.368244930298, 12263.798685526692, 8775.16076268682, 12603.366387291717, -614.650620776489, 10515.93697261059, 0.094, -0.122, 1.008, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794603060347097E9, 0.0, 2026-05-22 16:31:46.034
116.0, -16206.758166165135, 8578.778335902492, 3670.8716953839894, -15487.63549180454, -4229.5982515333, -12788.930569759676, -5761.206836844306, -9230.82342515271, -6083.295474445281, 7260.919482817589, -24452.11553002781, 12279.131982223033, 8737.162797112798, 12626.16516663613, -625.8935482375084, 10495.328664222798, 0.094, -0.122, 1.008, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.779460306043712E9, 0.0, 2026-05-22 16:31:46.043
118.0, -16137.266592653585, 8640.893833743792, 3647.894102083934, -15374.647423582963, -4169.9190938376305, -12691.186391256619, -5785.391424344948, -9188.846849065643, -6118.365361495657, 7208.415235092072, -24547.2445544296, 12213.306094802154, 8687.117241277367, 12565.34606997324, -703.0741218416837, 10409.67677947006, 0.094, -0.122, 1.008, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.77946030605071E9, 0.0, 2026-05-22 16:31:46.050
120.0, -16126.694217526225, 8642.771380278038, 3674.4256227523833, -15391.098307502069, -4155.323404708315, -12692.281626734928, -5759.061069376597, -9183.661244352013, -6119.572355696244, 7284.165297051108, -24393.889235721737, 12295.426403930951, 8804.352140945452, 12604.305160558839, -593.3047048216707, 10541.79794094538, 0.098, -0.11800000000000001, 1.002, 192.0, 1.5, 8.0, 126.0, 40.0, 15.5, 40.0, 0.0, 0.0, 0.0, 1.7794603060587192E9, 0.0, 2026-05-22 16:31:46.058
122.0, -16213.64250345737, 8580.253551036543, 3660.567541190093, -15502.499401867319, -4220.6352020067225, -12784.594331335347, -5761.787982200144, -9226.755407661845, -6096.415948440546, 7226.900127756611, -24549.367970152853, 12234.540252034694, 8673.706194604183, 12637.07281793032, -698.6037729506222, 10413.655389983105, 0.098, -0.11800000000000001, 1.002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.779460306067713E9, 0.0, 2026-05-22 16:31:46.067
124.0, -16080.493161737104, 8681.506953419084, 3671.1175645729977, -15320.958533401315, -4123.650982815145, -12638.190405153086, -5771.801563716122, -9161.890645252544, -6099.92517232003, 7295.989369867965, -24426.522782626485, 12265.340955894108, 8760.386259601863, 12641.699629032568, -615.8352632326202, 10507.353902739753, 0.098, -0.11800000000000001, 1.002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794603060757127E9, 0.0, 2026-05-22 16:31:46.075
126.0, -16193.481229958683, 8589.93185638569, 3677.9124948874114, -15480.952320212404, -4213.370885058747, -12786.807154036422, -5750.455647761303, -9226.800111150755, -6103.523803177333, 7244.200377965019, -24458.08344579738, 12287.022148015756, 8756.675870022282, 12620.979561922499, -631.9508709848966, 10490.970074054012, 0.098, -0.11800000000000001, 1.002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794603060827224E9, 0.0, 2026-05-22 16:31:46.082
128.0, -16125.867202981379, 8644.447761112186, 3661.8415906240452, -15377.173170706414, -4162.520666422924, -12692.773365112946, -5777.52361029668, -9186.67872985348, -6088.30226520327, 7224.486139355438, -24532.91708623375, 12230.047551399179, 8684.345624964908, 12562.149770516131, -694.5357554597564, 10412.873078927169, 0.098, -0.11800000000000001, 1.002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794603060907094E9, 0.0, 2026-05-22 16:31:46.090
130.0, -16116.300656354506, 8645.922976246236, 3686.115585102509, -15391.90297030246, -4159.749050110466, -12701.579952428336, -5759.709269965801, -9185.918770541999, -6099.5228409198335, 7275.20224752453, -24378.712401236582, 12294.130002752543, 8778.44646912175, 12628.847375970767, -590.711902464855, 10542.781417701413, 0.1, -0.116, 1.008, 192.0, 1.5, 16.0, 126.0, 48.0, 15.5, 64.0, 0.0, 0.0, 0.0, 1.77946030609871E9, 0.0, 2026-05-22 16:31:46.098
132.0, -16210.647369700358, 8582.712242926627, 3668.301244771629, -15488.909541238492, -4220.970478173552, -12800.06173849842, -5762.369127555982, -9232.25393679785, -6095.320712962236, 7227.771845790368, -24541.388397382307, 12239.882318959513, 8700.416529228274, 12600.840640168268, -699.967229362396, 10404.960561389991, 0.1, -0.116, 1.008, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794603061057105E9, 0.0, 2026-05-22 16:31:46.105
134.0, -16071.977147099633, 8684.770308109559, 3666.6472156819364, -15336.60475452003, -4122.734561292477, -12650.21564367004, -5772.025081160675, -9163.231749919862, -6111.861003859163, 7280.365500493705, -24426.58983785985, 12269.297214662698, 8765.080125937477, 12618.945553177065, -617.131664411028, 10509.186745785088, 0.1, -0.116, 1.008, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794603061147094E9, 0.0, 2026-05-22 16:31:46.114
136.0, -16188.832067111978, 8593.50813549854, 3679.052433854632, -15495.88328550855, -4216.790701960409, -12799.994683265053, -5756.490618764236, -9236.165492077529, -6105.848384600686, 7268.474372443482, -24445.208840991123, 12274.616929843061, 8711.190070055733, 12623.348846834762, -631.3026703956926, 10486.11974550721, 0.1, -0.116, 1.008, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.77946030612271E9, 0.0, 2026-05-22 16:31:46.122
138.0, -16119.608714533892, 8655.556578106472, 3665.5743319480816, -15376.480266628298, -4167.952140325563, -12699.501240193993, -5779.602322531024, -9191.909038056021, -6077.618131353633, 7216.19364216252, -24528.893772231793, 12232.75211247827, 8705.132747308344, 12571.716317143002, -704.0128951088066, 10400.356102032198, 0.1, -0.116, 1.008, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794603061297102E9, 0.0, 2026-05-22 16:31:46.129
140.0, -16101.034414891532, 8665.704270089182, 3686.9649513918107, -15394.33931044809, -4153.043526773873, -12694.98618781402, -5752.467304762281, -9183.951817029932, -6071.493753372879, 7296.3246460347955, -24372.878595933747, 12304.635322646538, 8778.938207499768, 12654.462475116548, -585.6157047290451, 10542.021458389934, 0.08600000000000001, -0.116, 1.01, 192.0, 1.0, 88.0, 126.0, 48.0, 15.5, 72.0, 0.0, 0.0, 0.0, 1.7794603061387067E9, 0.0, 2026-05-22 16:31:46.138
142.0, -16198.242151527662, 8600.101900112855, 3669.7094046723137, -15481.846389990616, -4233.085123668328, -12796.239590196561, -5771.846267205032, -9240.121750846118, -6092.124413505127, 7243.351011675717, -24536.068682201945, 12249.828845242126, 8680.277607474043, 12609.848393183756, -702.3812177635691, 10404.379416034153, 0.08600000000000001, -0.116, 1.01, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794603061467085E9, 0.0, 2026-05-22 16:31:46.146
144.0, -16069.31728950945, 8695.432090214741, 3675.9008378864337, -15332.872013195994, -4119.6723723021, -12644.158320922652, -5770.616921259991, -9162.471790608382, -6112.978591081928, 7272.520038189893, -24419.481983123063, 12282.082412491132, 8749.612718774404, 12615.905715931143, -623.1442836695056, 10505.923391094613, 0.08600000000000001, -0.116, 1.01, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.779460306154708E9, 0.0, 2026-05-22 16:31:46.154
146.0, -16187.021575811099, 8598.537278000984, 3671.3857855064616, -15492.999910473814, -4213.437940292113, -12790.204619193628, -5752.3778977844595, -9226.263669283828, -6082.826087811719, 7270.798953866834, -24437.45278566513, 12295.62756963105, 8704.931581608245, 12633.720056262024, -628.5981093166005, 10493.942856066567, 0.08600000000000001, -0.116, 1.01, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794603061617124E9, 0.0, 2026-05-22 16:31:46.161
148.0, -16118.200554633208, 8666.575988122939, 3656.7900963771463, -15385.935054532893, -4163.392384456681, -12692.683958135123, -5777.233037618761, -9183.594189118647, -6092.325579205225, 7225.469616111472, -24538.03563571401, 12233.869699701036, 8704.730415908149, 12634.189442895586, -704.6834474424658, 10404.58058173425, 0.089, -0.117, 1.012, 192.0, 1.0, 112.0, 126.0, 40.0, 15.5, 88.0, 0.0, 0.0, 0.0, 1.7794603061707053E9, 0.0, 2026-05-22 16:31:46.170
