42,-18767.39636,5555.682547,-1057.081051,-20136.37366,-5798.91423,-16928.31718,-9640.083866,-12231.76864,-7027.053181,3760.144563,-26165.77907,10124.98261,5884.007321,10621.77248,-18358.80647,-4646.39123,0.094,-0.116,1.004,192,1,120,126,48,15.5,48,0,0,0,1779460709,0,2026-05-22 16:38:28.591
44,-18688.45,5611.070169,-1056.388146,-20056.95791,-5761.944444,-16853.43884,-9603.471709,-12184.74057,-6992.117404,3816.962697,-26074.67336,10138.81834,5936.489217,10639.98915,-18273.95925,-4563.019224,0.094,-0.116,1.004,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.599
46,-18762.92601,5545.266634,-1057.013995,-20163.66514,-5812.213518,-16965.84576,-9674.773774,-12267.01734,-7010.959925,3793.091034,-26118.57219,10143.08752,5900.324094,10627.65099,-18309.92321,-4599.452567,0.094,-0.116,1.004,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.607
48,-18726.78324,5602.867079,-1066.737004,-20073.40879,-5787.13486,-16892.91202,-9634.697096,-12223.83377,-7036.440913,3767.475935,-26148.32236,10123.79797,5862.840219,10610.86483,-18352.99502,-4644.178408,0.094,-0.116,1.004,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.615
50,-18703.44802,5598.061454,-1041.859513,-20099.51563,-5783.022139,-16918.54947,-9652.399677,-12248.75596,-6989.837526,3825.32225,-26050.28761,10159.02432,5933.0694,10625.70639,-18269.24303,-4567.757793,0.093,-0.117,1.006,192,1,112,126,40,15.5,64,0,0,0,1779460709,0,2026-05-22 16:38:28.623
52,-18750.69961,5577.654311,-1056.924588,-20136.21719,-5816.058018,-16956.50273,-9674.885532,-12276.18155,-7022.985163,3770.001682,-26146.9142,10144.36157,5862.124963,10619.69377,-18363.09801,-4656.851847,0.093,-0.117,1.006,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.631
54,-18678.43642,5635.29946,-1058.444507,-20054.47686,-5775.355491,-16868.95095,-9629.422084,-12209.30513,-7000.499308,3818.79554,-26065.95618,10145.38975,5912.483443,10633.03776,-18284.30811,-4580.632398,0.093,-0.117,1.006,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.639
56,-18736.10392,5575.016806,-1052.923626,-20156.31141,-5806.08914,-16958.89437,-9670.459887,-12271.55474,-7004.388512,3805.406845,-26106.63636,10149.52483,5893.015074,10628.54506,-18311.84546,-4603.565288,0.093,-0.117,1.006,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.647
58,-18686.72892,5642.47437,-1057.639844,-20064.17752,-5770.058128,-16866.64872,-9608.344389,-12200.74441,-7025.801483,3788.017188,-26140.5216,10124.33441,5868.87519,10620.20786,-18347.49649,-4641.987937,0.093,-0.117,1.006,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.655
60,-18673.20611,5627.901033,-1040.67487,-20095.89465,-5758.748145,-16890.94506,-9611.406578,-12216.72591,-6959.997947,3849.93152,-26041.03399,10165.7969,5948.581511,10648.68398,-18253.12743,-4556.984253,0.0935,-0.1175,1.008,192,1,120,126,40,15.5,72,0,0,0,1779460709,0,2026-05-22 16:38:28.662
62,-18731.70063,5607.516242,-1060.813792,-20131.72449,-5805.686808,-16930.19473,-9653.338451,-12247.32545,-7009.954096,3793.2922,-26139.64989,10144.16041,5875.67012,10623.60533,-18355.52077,-4651.956815,0.0935,-0.1175,1.008,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.671
64,-18647.65807,5665.519019,-1057.416327,-20043.56921,-5768.605264,-16844.72166,-9607.450319,-12183.22065,-6989.748119,3842.778962,-26059.38477,10151.62589,5923.212281,10645.08535,-18276.35089,-4570.931741,0.0935,-0.1175,1.008,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.679
66,-18709.75121,5588.181983,-1050.889617,-20142.0957,-5811.520614,-16947.27146,-9674.639663,-12263.44106,-6989.032863,3830.507854,-26090.83368,10165.75219,5912.483443,10647.29818,-18305.20699,-4598.737311,0.0935,-0.1175,1.008,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.687
68,-18668.17697,5657.964129,-1058.556266,-20049.47007,-5784.296189,-16868.83919,-9627.991572,-12217.70939,-7012.770416,3807.418502,-26127.55759,10143.57926,5882.71092,10634.20005,-18349.03876,-4638.791637,0.0935,-0.1175,1.008,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.694
70,-18656.79993,5644.866007,-1039.825504,-20082.01421,-5777.568314,-16901.31627,-9651.751477,-12235.45667,-6953.582997,3869.91398,-26023.75609,10182.22543,5960.763211,10652.28261,-18253.57446,-4552.223331,0.09675,-0.11475,1.011,192,1.5,16,126,64,15.5,88,0,0,0,1779460709,0,2026-05-22 16:38:28.703
72,-18705.7726,5617.976858,-1053.23655,-20124.90721,-5814.694561,-16950.98185,-9679.959378,-12273.78992,-7010.535241,3800.46711,-26139.58283,10150.93299,5880.92278,10620.0067,-18363.54504,-4659.087021,0.09675,-0.11475,1.011,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.711
74,-18620.456,5679.220638,-1048.274463,-20034.13678,-5764.023157,-16857.50685,-9620.391979,-12203.67249,-6965.943511,3857.508762,-26047.78422,10164.85812,5948.849732,10645.91237,-18276.90968,-4576.407919,0.09675,-0.11475,1.011,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.718
76,-18694.35086,5620.413199,-1040.563111,-20131.97036,-5796.589648,-16938.75545,-9660.714526,-12252.73457,-6971.754965,3849.439782,-26079.34488,10173.17297,5940.043144,10639.8774,-18302.50243,-4593.797576,0.09675,-0.11475,1.011,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.727
78,-18638.22563,5676.672539,-1053.057737,-20045.69263,-5769.722851,-16850.01902,-9602.398825,-12191.75901,-6999.649942,3822.595337,-26112.47016,10157.4597,5907.878984,10651.83558,-18340.81332,-4628.040448,0.09675,-0.11475,1.011,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.735
80,-18638.22563,5664.51319,-1031.600062,-20074.05699,-5759.150476,-16873.37659,-9620.839014,-12210.89211,-6939.255528,3879.391119,-26019.86689,10193.51306,5975.3589,10676.19898,-18251.65221,-4547.060078,0.097375,-0.115375,1.0095,192,1.5,8,126,48,15.5,64,0,0,0,1779460709,0,2026-05-22 16:38:28.743
82,-18690.43931,5638.294594,-1046.396917,-20118.82754,-5801.194108,-16924.87501,-9651.997346,-12245.93964,-6983.042596,3817.230918,-26121.2991,10171.18367,5910.225917,10645.28652,-18355.99015,-4645.921844,0.097375,-0.115375,1.0095,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.750
84,-18604.18393,5703.427577,-1033.946995,-20026.42542,-5758.479924,-16840.67599,-9600.655389,-12189.94852,-6943.390601,3862.940235,-26034.70844,10183.52183,5967.379328,10663.86082,-18271.09823,-4565.27675,0.097375,-0.115375,1.0095,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.759
86,-18673.58609,5640.015678,-1022.927585,-20129.914,-5796.99198,-16944.32103,-9662.726183,-12257.80842,-6955.974633,3848.188084,-26072.43819,10187.6122,5943.909996,10654.67425,-18298.8591,-4589.617799,0.097375,-0.115375,1.0095,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.767
88,-18628.01088,5692.31876,-1035.981004,-20045.75968,-5777.322445,-16872.90721,-9630.405561,-12215.80949,-6986.909448,3813.833453,-26104.78116,10166.04277,5910.337676,10643.85601,-18339.38281,-4635.662393,0.097375,-0.115375,1.0095,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.776
90,-18619.65133,5680.405281,-1018.099608,-20070.70423,-5774.997863,-16908.53589,-9647.30348,-12250.38764,-6922.35761,3874.831364,-26009.85331,10200.37504,5984.612523,10664.06198,-18254.91557,-4560.784049,0.094688,-0.115687,1.01075,192,1,112,126,48,15.5,80,0,0,0,1779460709,0,2026-05-22 16:38:28.784
92,-18679.66577,5644.083696,-1034.148161,-20119.98983,-5820.349553,-16959.27435,-9689.436518,-12269.1631,-6987.691759,3809.653677,-26119.66743,10172.2789,5907.364894,10631.69666,-18358.80647,-4658.483524,0.094688,-0.115687,1.01075,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.791
94,-18606.30734,5716.212775,-1032.292966,-20031.96866,-5776.696596,-16874.56124,-9632.640735,-12217.95526,-6951.101953,3860.727413,-26029.47814,10181.62193,5961.165543,10647.32053,-18279.83776,-4580.610046,0.094688,-0.115687,1.01075,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.798
96,-18655.95057,5647.816437,-1022.882882,-20132.21623,-5805.396236,-16969.17617,-9681.300483,-12288.51972,-6949.291462,3851.33968,-26058.75892,10195.23414,5952.224845,10641.822,-18304.0447,-4601.66539,0.094688,-0.115687,1.01075,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.807
98,-18619.47252,5704.075778,-1033.008222,-20048.41954,-5777.00952,-16891.79443,-9623.834148,-12223.20792,-6984.696625,3821.053066,-26103.9765,10166.69097,5919.501891,10628.52271,-18348.43527,-4648.984033,0.094688,-0.115687,1.01075,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.815
100,-18612.78935,5691.491746,-1010.030628,-20071.88887,-5770.773383,-16910.30168,-9632.640735,-12237.46833,-6933.041743,3876.843021,-26003.9748,10203.07961,5984.277247,10654.09311,-18251.04871,-4558.213599,0.09,-0.12,1.012,192,1,104,126,32,15.5,80,0,0,0,1779460709,0,2026-05-22 16:38:28.822
102,-18671.0827,5659.148772,-1029.253129,-20122.58263,-5808.301962,-16956.81566,-9663.374384,-12262.27877,-6986.887096,3808.6702,-26118.90747,10173.26238,5900.838184,10624.45469,-18355.99015,-4655.801315,0.09,-0.12,1.012,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.830
104,-18605.94971,5706.892098,-1036.070411,-20035.47788,-5765.051337,-16869.06271,-9617.218032,-12208.12049,-6957.360441,3852.054936,-26034.75315,10179.29735,5953.409487,10641.12909,-18276.14972,-4577.816078,0.09,-0.12,1.012,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.839
106,-18660.37621,5652.555007,-1021.497073,-20134.60787,-5797.148442,-16964.16938,-9665.073116,-12277.54501,-6952.957148,3839.783828,-26064.74919,10185.86876,5931.102446,10633.41774,-18301.87658,-4602.514756,0.09,-0.12,1.012,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.847
108,-18627.25093,5708.993162,-1030.147198,-20056.10854,-5778.842363,-16888.53108,-9625.845805,-12215.07188,-6981.29916,3810.815967,-26109.05035,10159.47135,5895.205545,10619.02322,-18345.79776,-4645.631271,0.09,-0.12,1.012,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.854
110,-18611.29178,5689.860069,-1011.572899,-20078.01325,-5769.007596,-16907.50771,-9633.691267,-12228.23706,-6933.935813,3873.713776,-26020.91742,10187.6569,5960.718508,10650.04744,-18256.63665,-4560.694642,0.092,-0.122,1.008,192,1,112,126,24,15.5,64,0,0,0,1779460709,0,2026-05-22 16:38:28.863
112,-18669.04869,5663.082679,-1019.239547,-20123.74492,-5806.156195,-16960.88367,-9671.77864,-12269.54308,-6980.40509,3813.744046,-26117.05227,10172.94945,5899.944115,10624.94643,-18353.4197,-4653.208512,0.092,-0.122,1.008,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.871
114,-18596.96431,5721.644249,-1028.023783,-20033.51093,-5773.67911,-16877.51167,-9636.909918,-12215.45186,-6943.658822,3849.126857,-26033.79202,10182.49365,5946.480447,10635.56351,-18283.10112,-4583.582828,0.092,-0.122,1.008,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.880
116,-18654.38594,5654.432554,-1021.340611,-20137.04421,-5814.582803,-16973.28889,-9693.884515,-12285.1446,-6956.332261,3837.794523,-26063.09516,10191.54611,5928.509644,10632.90365,-18311.26431,-4605.219317,0.092,-0.122,1.008,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.886
118,-18617.48321,5707.070912,-1031.868283,-20054.76744,-5782.195125,-16896.44359,-9632.171349,-12227.70062,-6987.602352,3808.580793,-26107.2175,10164.20992,5881.593332,10619.15733,-18355.45371,-4648.55935,0.092,-0.122,1.008,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.895
120,-18614.1528,5688.004874,-1012.243451,-20076.96272,-5772.919151,-16913.69914,-9653.249044,-12249.40416,-6932.348839,3864.14723,-26011.26147,10195.88234,5953.990633,10642.89488,-18259.74354,-4558.794744,0.09,-0.12,1.006,192,1,104,126,32,15.5,56,0,0,0,1779460709,0,2026-05-22 16:38:28.903
122,-18680.33632,5652.912635,-1029.186073,-20127.45531,-5804.613925,-16965.1305,-9674.34909,-12283.2,-6986.954151,3801.808214,-26120.98618,10170.96015,5869.992777,10617.48095,-18364.8638,-4659.645815,0.09,-0.12,1.006,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.910
124,-18598.19366,5714.402284,-1023.128751,-20029.21939,-5758.636386,-16869.50974,-9618.693247,-12213.32845,-6956.019337,3852.658433,-26030.931,10184.84058,5928.911975,10640.97263,-18278.72017,-4576.050291,0.09,-0.12,1.006,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.918
126,-18654.27418,5661.160429,-1019.418361,-20129.8693,-5801.059997,-16961.2413,-9683.669768,-12277.18738,-6947.637433,3842.667203,-26063.09516,10192.7084,5910.315324,10640.05621,-18301.72012,-4593.954038,0.09,-0.12,1.006,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.927
128,-18632.36947,5708.657886,-1033.052925,-20050.25238,-5782.485698,-16888.68754,-9632.506625,-12217.99996,-6987.58,3810.145415,-26112.73838,10163.67348,5861.007376,10626.75692,-18355.34195,-4644.245463,0.09,-0.12,1.006,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.934
130,-18623.33937,5686.79788,-1017.987849,-20074.03464,-5766.191276,-16904.95961,-9640.150921,-12240.19524,-6944.843464,3871.97034,-26018.72695,10188.19334,5935.773961,10643.87836,-18256.14491,-4554.77143,0.09,-0.118,1.002,192,1,104,126,40,15.5,40,0,0,0,1779460709,0,2026-05-22 16:38:28.942
132,-18671.88736,5658.23235,-1026.056829,-20120.12394,-5796.008503,-16951.92062,-9659.172256,-12262.65875,-6979.935703,3806.166805,-26119.80154,10166.37804,5877.659425,10635.54116,-18352.23506,-4651.196855,0.09,-0.118,1.002,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.951
134,-18593.90212,5718.179729,-1023.933413,-20026.1572,-5757.78702,-16860.77021,-9616.502776,-12200.54325,-6949.358517,3854.066593,-26027.91351,10175.63166,5931.705944,10657.08824,-18270.91942,-4569.858857,0.09,-0.118,1.002,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.958
136,-18662.67844,5652.487952,-1021.809998,-20128.77406,-5797.841346,-16960.21312,-9673.566779,-12270.81713,-6958.433325,3837.638061,-26060.50236,10181.42077,5911.54467,10650.00274,-18296.311,-4592.322361,0.09,-0.118,1.002,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.966
138,-18624.9934,5701.147699,-1034.796361,-20051.36997,-5769.342872,-16888.91106,-9619.296744,-12220.12338,-7000.096977,3801.539993,-26111.97843,10156.61033,5870.708033,10633.99889,-18343.85316,-4641.227977,0.095,-0.116,1.003,192,1.5,16,126,56,15.5,48,0,0,0,1779460709,0,2026-05-22 16:38:28.974
140,-18610.2636,5704.031075,-1010.298849,-20069.72075,-5754.523665,-16898.63406,-9626.695171,-12232.28273,-6930.828921,3867.835268,-26014.74834,10187.63455,5946.480447,10660.01632,-18242.28683,-4548.602348,0.095,-0.116,1.003,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.983
142,-18676.67063,5646.944719,-1026.593271,-20127.38825,-5799.897706,-16958.0003,-9673.1868,-12269.87836,-6995.000779,3798.991895,-26120.76266,10158.64434,5872.33971,10633.93183,-18348.2788,-4649.364012,0.095,-0.116,1.003,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.989
144,-18600.87587,5710.133101,-1024.581614,-20031.83455,-5750.366241,-16865.24056,-9611.473633,-12203.47133,-6963.149543,3842.130761,-26038.32943,10164.14287,5917.333772,10643.7219,-18274.11571,-4578.687796,0.095,-0.116,1.003,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:28.998
146,-18645.44525,5654.052574,-1015.149178,-20130.02576,-5784.609113,-16959.31905,-9669.163486,-12274.68399,-6941.513055,3839.67207,-26060.01062,10181.73369,5915.411522,10646.27,-18284.174,-4588.924895,0.095,-0.116,1.003,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:29.006
148,-18630.0896,5710.356618,-1033.723478,-20048.37484,-5763.665529,-16888.93341,-9624.482348,-12221.0845,-6976.717052,3803.864575,-26117.07462,10158.04084,5875.915989,10630.40026,-18338.91342,-4640.333908,0.0955,-0.116,1.0055,192,1.5,0,126,48,15.5,64,0,0,0,1779460709,0,2026-05-22 16:38:29.014
150,-18618.04201,5701.125348,-1018.814864,-20071.57595,-5753.964872,-16899.774,-9637.289898,-12231.76864,-6929.309002,3863.25316,-26015.06126,10183.09715,5949.542636,10649.26513,-18243.35971,-4548.177665,0.0955,-0.116,1.0055,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:29.021
152,-18671.59679,5650.632757,-1030.258957,-20123.09672,-5795.71793,-16954.44637,-9670.973977,-12273.29818,-6989.837526,3799.528336,-26120.11446,10157.16912,5879.8946,10640.23502,-18345.17191,-4641.13857,0.0955,-0.116,1.0055,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:29.030
154,-18606.73202,5694.375121,-1032.874111,-20029.3088,-5756.490619,-16863.74299,-9615.072264,-12208.43342,-6964.043613,3838.085096,-26045.41493,10164.94753,5921.245327,10652.55084,-18275.8368,-4571.624645,0.0955,-0.116,1.0055,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:29.038
156,-18668.84752,5637.177007,-1014.65744,-20126.78476,-5797.349608,-16962.00126,-9673.767945,-12278.30497,-6966.211732,3830.954889,-26072.25938,10180.75021,5913.221051,10646.13588,-18288.89022,-4585.236858,0.0955,-0.116,1.0055,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:29.045
158,-18659.28098,5688.004874,-1023.106399,-20055.66151,-5783.513878,-16894.94603,-9639.010982,-12232.34978,-7015.229108,3795.572078,-26116.1135,10156.72209,5867.355271,10626.444,-18345.99892,-4645.027774,0.09475,-0.119,1.00775,192,1,120,126,24,15.5,72,0,0,0,1779460709,0,2026-05-22 16:38:29.054
160,-18619.2043,5689.614199,-1007.907213,-20065.49627,-5763.889046,-16899.46108,-9641.894357,-12236.26134,-6950.051421,3857.776983,-26012.51316,10188.32745,5939.059667,10660.441,-18249.39469,-4555.79961,0.09475,-0.119,1.00775,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:29.062
162,-18676.06714,5647.235292,-1025.855664,-20123.432,-5800.389445,-16960.45899,-9672.270378,-12278.52849,-6985.948323,3801.092959,-26120.74031,10168.18853,5864.181324,10640.39149,-18342.91438,-4645.36305,0.09475,-0.119,1.00775,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:29.070
164,-18591.42108,5716.615107,-1017.630222,-20020.83749,-5745.940595,-16859.74203,-9607.852651,-12203.56073,-6960.020299,3842.443686,-26041.72689,10173.10592,5916.551461,10653.55666,-18269.55596,-4576.29616,0.09475,-0.119,1.00775,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:29.078
166,-18658.92335,5651.236254,-1012.377562,-20127.72353,-5789.750015,-16960.92838,-9675.846657,-12277.83558,-6955.438191,3841.21434,-26052.99217,10191.21083,5916.238536,10654.16016,-18279.45778,-4587.136756,0.09475,-0.119,1.00775,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:29.086
168,-18630.31311,5685.032092,-1028.739039,-20056.15325,-5771.443936,-16891.97324,-9627.522186,-12221.0398,-6989.211677,3798.611915,-26115.62176,10147.9602,5871.803268,10631.07081,-18343.20496,-4649.229902,0.095375,-0.1195,1.009875,192,1.5,0,126,32,15.5,80,0,0,0,1779460709,0,2026-05-22 16:38:29.094
170,-18610.82239,5685.255609,-1016.400876,-20065.161,-5761.005671,-16896.533,-9630.584375,-12238.25064,-6937.065057,3864.817782,-26013.56369,10183.41007,5950.526112,10657.87055,-18244.25378,-4552.200979,0.095375,-0.1195,1.009875,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:29.103
172,-18661.94083,5649.716336,-1027.777914,-20123.36494,-5796.321427,-16950.89244,-9671.555122,-12268.78313,-6972.492572,3816.649773,-26116.1582,10164.85812,5881.503926,10645.64415,-18347.02711,-4646.100658,0.095375,-0.1195,1.009875,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:29.110
174,-18585.2967,5713.418807,-1026.794437,-20025.75487,-5750.23213,-16855.5399,-9627.701,-12193.41304,-6943.837636,3854.066593,-26042.01747,10169.12731,5926.967374,10663.43613,-18278.56371,-4572.384604,0.095375,-0.1195,1.009875,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:29.118
176,-18660.2868,5627.431646,-1022.435847,-20143.9509,-5792.588686,-16967.47744,-9670.124611,-12278.0591,-6940.127246,3839.001517,-26054.84737,10178.31387,5928.84492,10648.39341,-18289.22549,-4592.925858,0.095375,-0.1195,1.009875,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:29.125
178,-18632.41418,5680.338225,-1033.991699,-20061.27179,-5772.583875,-16892.35322,-9635.099427,-12223.49849,-7002.689779,3788.508926,-26117.38755,10142.30521,5868.606969,10618.93381,-18351.76568,-4657.477696,0.094688,-0.11975,1.009937,192,1,120,126,32,15.5,72,0,0,0,1779460709,0,2026-05-22 16:38:29.133
180,-18611.20237,5678.125403,-1016.087951,-20069.16196,-5757.429392,-16900.4222,-9633.445398,-12239.43528,-6934.606366,3864.102526,-26002.09725,10190.1603,5946.748668,10656.77531,-18245.25961,-4551.776296,0.094688,-0.11975,1.009937,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:29.142
182,-18670.4792,5644.687193,-1021.988812,-20132.64091,-5794.913267,-16959.27435,-9664.559026,-12268.35844,-6989.703416,3794.566249,-26118.1028,10160.7454,5863.644882,10628.79093,-18346.08833,-4653.43203,0.094688,-0.11975,1.009937,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:29.149
184,-18595.71261,5695.269191,-1020.42419,-20033.22036,-5748.846322,-16860.5914,-9605.461014,-12193.5248,-6954.52177,3836.431067,-26038.37413,10163.69583,5911.768187,10646.3594,-18273.19929,-4580.565343,0.094688,-0.11975,1.009937,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:29.157
186,-18656.86699,5631.410257,-1021.787646,-20133.13265,-5785.637294,-16959.81079,-9663.977881,-12274.2593,-6947.615081,3833.52534,-26054.46739,10178.96207,5909.667124,10646.27,-18278.67547,-4589.282523,0.094688,-0.11975,1.009937,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:29.166
188,-18630.11195,5672.939798,-1046.888655,-20062.6129,-5779.95995,-16898.56701,-9630.852596,-12231.23219,-6990.664541,3788.128947,-26127.46818,10146.84262,5849.831504,10625.68404,-18345.61895,-4649.498123,0.1,-0.116,1.01,192,1.5,16,126,48,15.5,72,0,0,0,1779460709,0,2026-05-22 16:38:29.174
190,-18606.93319,5674.750289,-1026.213291,-20069.25137,-5766.727718,-16899.28227,-9637.222843,-12228.7288,-6944.195264,3851.987881,-26022.21382,10179.18559,5917.423179,10655.03188,-18245.99722,-4552.782125,0.1,-0.116,1.01,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:29.181
192,-18685.45487,5630.180911,-1031.912986,-20132.99854,-5804.010427,-16959.49786,-9672.493896,-12270.43715,-7002.622724,3784.597371,-26124.406,10157.32559,5854.882998,10632.25545,-18347.87647,-4644.580739,0.1,-0.116,1.01,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:29.191
194,-18608.49781,5689.100109,-1028.649632,-20036.17079,-5755.417735,-16866.06757,-9613.753511,-12212.68025,-6978.058157,3829.993764,-26044.25264,10161.05833,5908.862461,10645.28652,-18275.00978,-4580.990026,0.1,-0.116,1.01,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:29.198
196,-18667.61818,5629.197434,-1024.02282,-20133.22206,-5796.567297,-16960.28018,-9679.825268,-12281.81419,-6963.842447,3832.899491,-26063.13986,10173.10592,5905.64381,10645.13006,-18288.80081,-4592.389416,0.1,-0.116,1.01,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:29.205
198,-18636.45984,5688.697778,-1039.914911,-20060.86946,-5782.508049,-16895.30365,-9642.520206,-12240.9105,-6995.045483,3798.522508,-26120.38268,10145.3674,5853.385431,10622.66655,-18354.6714,-4651.085097,0.096,-0.12,1,192,1.5,0,126,32,15.5,32,0,0,0,1779460709,0,2026-05-22 16:38:29.213
200,-18615.62802,5679.421804,-1026.235643,-20076.33687,-5771.958026,-16902.03153,-9640.977936,-12245.67142,-6940.373116,3856.97232,-26022.25852,10175.22933,5926.229766,10661.24566,-18257.39661,-4558.079488,0.096,-0.12,1,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:29.222
202,-18663.01372,5630.359725,-1025.565091,-20134.51846,-5801.797605,-16966.3375,-9669.834038,-12286.19513,-6984.294293,3802.434063,-26121.47792,10155.17982,5857.98989,10634.96001,-18351.85508,-4651.375669,0.096,-0.12,1,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:29.230
204,-18587.08484,5696.006798,-1020.446541,-20027.65477,-5752.176732,-16865.1735,-9611.853613,-12207.42759,-6971.799668,3839.739125,-26045.0126,10160.90186,5903.967429,10651.23208,-18278.34019,-4585.080395,0.096,-0.12,1,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:29.237
206,-18659.50449,5631.365553,-1022.391143,-20129.53402,-5786.307846,-16959.07318,-9671.108087,-12280.33898,-6963.864799,3828.227976,-26058.64716,10175.31874,5917.222013,10654.96482,-18281.96118,-4590.13189,0.096,-0.12,1,192,0,0,0,0,0,0,0,0,0,1779460709,0,2026-05-22 16:38:29.245
208,-18628.72614,5685.814403,-1028.716687,-20054.20864,-5763.889046,-16885.42418,-9625.734046,-12225.64426,-6996.252477,3799.57304,-26117.38755,10149.05544,5870.953902,10643.85601,-18347.16122,-4652.739126,0.096,-0.118,1,192,1.5,0,126,40,15.5,32,0,0,0,1779460709,0,2026-05-22 16:38:29.254
